Salinity[psu],Temperature[celsius],Pressure[dbar],Depth[m],Density[kg_m3]
34.33,10.67,600.2,596.0386951577402,1029.0071338853793
34.38,10.58,600.5,596.3361855936588,1029.0641200917528
34.33,10.55,600.8,596.6336756028426,1029.0322837268766
34.26,10.61,601.1,596.931165185295,1028.9681165262396
34.29,10.64,601.4,597.2286543410202,1028.987099868718
34.34,10.6,601.6,597.4269802077679,1029.0342616743742
34.29,10.61,602.0,597.8236313723029,1028.995397577909
34.31,10.63,602.2,598.0219566700922,1029.0080530106784
34.23,10.73,602.6,598.4186066967206,1028.9290223949179
34.29,10.76,602.9,598.7160937188646,1028.971219126581
34.36,10.7,603.2,599.0135803143036,1029.0381340846443
34.35,10.67,603.4,599.2119044742063,1029.036915366023
34.3,10.69,603.8,599.6085522250817,1028.9961709743077
34.35,10.65,604.0,599.8068758160562,1029.0433487153464
34.35,10.61,604.3,600.1043608469421,1029.0521899888574
34.36,10.55,604.6,600.4018454511407,1029.0725107800001
34.34,10.52,605.0,600.7984909263427,1029.0643824710141
34.28,10.57,605.6,601.3934577168855,1029.011187568214
34.32,10.59,605.8,601.5917796011349,1029.0393617088605
34.33,10.56,606.2,601.9884228007434,1029.0545129490856
34.38,10.48,606.5,602.2859047026748,1029.1095613054313
34.31,10.49,606.8,602.5833861779458,1029.0547351537136
34.27,10.55,607.2,602.9800274812875,1029.014307396869
34.25,10.62,607.5,603.2775079610333,1028.9870446481468
34.32,10.61,607.9,603.6741479370207,1029.0449851062847
34.31,10.61,608.2,603.9716274212615,1029.0385686291506
34.32,10.6,608.5,604.2691064788633,1029.0495352646383
34.31,10.59,608.8,604.5665851098298,1029.0449910680245
34.4,10.5,609.2,604.963222620804,1029.1333986861073
34.32,10.48,609.5,605.2607002563034,1029.0764054683088
34.34,10.44,609.8,605.55817746518,1029.1006998613175
34.29,10.45,610.2,605.9548130800538,1029.0618368660766
34.32,10.44,610.6,606.3514479365028,1029.0887545822816
34.25,10.52,610.8,606.5497650803208,1029.0204580095221
34.28,10.56,611.2,606.9463987991495,1029.0380443357387
34.29,10.59,611.6,607.3430317595758,1029.0419728683405
34.37,10.51,611.9,607.640505982199,1029.1203102956333
34.36,10.45,612.2,607.9379797782299,1029.1250697933933
34.31,10.45,612.6,608.3346108426886,1029.0880657717514
34.31,10.45,612.8,608.5329260905281,1029.0889585055022
34.23,10.55,613.6,609.3261851859803,1029.0118443209258
34.29,10.59,613.9,609.6236565647233,1029.052233634915
34.32,10.58,614.1,609.8219705802364,1029.0782628241438
34.34,10.53,614.6,610.3177547895892,1029.1053545724915
34.35,10.47,614.8,610.5160681415612,1029.1251939315966
34.3,10.47,615.2,610.9126942767646,1029.0881927988592
34.25,10.57,615.4,611.111007059998,1029.0316487870637
34.27,10.61,615.7,611.4084758793912,1029.0410075998757
34.34,10.58,616.1,611.805100308401,1029.1026946596485
34.36,10.51,616.4,612.1025681325277,1029.1326329070562
34.32,10.47,616.8,612.4991912345292,1029.1108478737103
34.34,10.42,617.1,612.7966580634098,1029.1370012084474
34.33,10.42,617.3,612.9949690457036,1029.130135749188
34.33,10.38,617.8,613.4907456720855,1029.1397899624935
34.26,10.44,617.9,613.5899008551883,1029.0747937972217
34.37,10.37,618.3,613.9865211136922,1029.1749122104786
34.35,10.31,618.8,614.4822953705411,1029.172728136367
34.33,10.27,619.1,614.7797593559742,1029.1659276606495
34.33,10.23,619.5,615.1763773397698,1029.1750795081375
34.28,10.26,619.8,615.4738403300352,1029.1320907892562
34.32,10.23,620.2,615.8704569869549,1029.1704445013327
34.3,10.16,620.8,616.4653805507062,1029.1704502559764
34.23,10.24,621.3,616.9611488840264,1029.103665294361
34.24,10.3,621.6,617.2586093153834,1029.101715926399
34.3,10.3,621.9,617.556069320269,1029.149616500456
34.31,10.28,622.3,617.9526819967225,1029.1628536591766
34.34,10.23,622.6,618.2501410065222,1029.1966885598908
34.32,10.21,623.1,618.7459050751697,1029.1870762017288
34.27,10.24,623.3,618.9442103709421,1029.1436445728302
34.24,10.32,623.7,619.3408203938876,1029.1074023585677
34.28,10.35,624.1,619.7374296587079,1029.134678399274
34.31,10.33,624.5,620.1340381654118,1029.1634424914655
34.31,10.31,624.9,620.5306459140081,1029.1689258836768
34.31,10.28,625.3,620.9272529045061,1029.1762510816325
34.27,10.31,625.5,621.1255561154708,1029.1405659534719
34.28,10.33,625.9,621.5221619688373,1029.1464151510622
34.28,10.35,626.2,621.8196158613741,1029.1440540050194
34.31,10.33,626.6,622.2162203881127,1029.1728183841822
34.29,10.33,627.1,622.7119749805141,1029.1595321485086
34.3,10.33,627.4,623.0094271674162,1029.1686307815978
34.3,10.32,627.6,623.2077283884624,1029.171373221742
34.3,10.31,627.9,623.5051798647013,1029.1745612548457
34.31,10.29,628.4,624.0009313775613,1029.188248217096
34.31,10.28,628.7,624.2983817167604,1029.1914338167244
34.31,10.12,629.4,624.992430850075,1029.2239659665895
34.33,10.07,629.7,625.2898797680119,1029.249974195414
34.26,10.11,630.1,625.6864776620184,1029.1901055553906
34.31,10.11,630.4,625.9839255850964,1029.2302640128512
34.34,10.05,630.8,626.3805221526379,1029.2663049426296
34.38,9.93,631.2,626.7771179622118,1029.320983237041
34.29,9.93,631.5,627.0745643219814,1029.2524175998208
34.24,9.99,631.8,627.3720102554024,1029.2040426198641
34.33,9.96,632.2,627.7686041700957,1029.2811752665048
34.28,9.98,632.7,628.264345497615,1029.2409467143916
34.34,9.93,632.9,628.462641697029,1029.2975144518243
34.31,9.91,633.3,628.8592335274176,1029.2796236749462
34.3,9.89,633.8,629.3549722495901,1029.2777104101438
34.24,9.94,634.0,629.5532674068763,1029.222950315518
34.26,9.97,634.3,629.8507097875419,1029.2343837747912
34.31,9.95,634.7,630.247298965276,1029.2786341465621
34.31,9.91,635.1,630.6438873851289,1029.2876729381248
34.27,9.93,635.5,631.0404750471092,1029.2547701704787
34.29,9.92,635.7,631.2387685939001,1029.2730102195335
34.29,9.91,636.1,631.6353551190884,1029.2766097573815
34.27,9.92,636.5,632.0319408864267,1029.2610532381807
34.24,9.97,636.8,632.3293797145963,1029.2300290957592
34.28,9.98,637.3,632.8251101475875,1029.2615115298981
34.3,9.95,637.6,633.1225478390134,1029.2838331683843
34.28,9.97,638.3,633.8165674612885,1029.267798864324
34.25,10.0,638.7,634.2131490606089,1029.240837215881
34.27,10.02,639.0,634.510584762797,1029.254067986567
34.3,10.01,639.4,634.9071650359858,1029.2809718679682
34.28,10.0,639.7,635.2045997435857,1029.2686027855739
34.26,10.03,640.1,635.6011786906704,1029.2493979100402
34.36,9.94,640.3,635.7994678800515,1029.3443186134075
34.3,9.91,640.8,636.29519002471,1029.3053931467805
34.35,9.84,641.2,636.6917668879717,1029.3586819963737
34.34,9.77,641.5,636.9891990381522,1029.3648702515336
34.23,9.82,641.8,637.2866307621092,1029.2717482205728
34.35,9.74,642.2,637.6832057310446,1029.3811647346974
34.32,9.71,642.6,638.0797799422645,1029.3650245508275
34.26,9.74,643.0,638.4763533957786,1029.3148087866768
34.26,9.78,643.3,638.7737829886745,1029.3089654847502
34.27,9.78,643.6,639.0712121553695,1029.3180771561154
34.22,9.85,644.1,639.5669264860915,1029.2688588769417
34.34,9.76,644.5,639.963497098286,1029.3800894512622
34.22,9.83,644.7,640.1617821202587,1029.275149844293
34.27,9.85,645.1,640.5583515959605,1029.312170934872
34.29,9.84,645.4,640.8557782055279,1029.3308543920934
34.26,9.87,645.8,641.2523463553466,1029.303920104659
34.28,9.88,646.1,641.5497719705122,1029.318987973682
34.26,9.9,646.8,642.2437634152585,1029.3029638105036
34.29,9.88,647.3,642.73947016955,1029.3321209360365
34.3,9.86,647.6,643.0368936539222,1029.3448473585681
34.29,9.84,647.9,643.3343167121471,1029.3420346880323
34.26,9.87,648.3,643.7308801268906,1029.3150993834788
34.3,9.84,648.5,643.9291615501694,1029.3524859284378
34.29,9.82,648.9,644.3257238285466,1029.350116633804
34.32,9.77,649.3,644.7222853493571,1029.3842222637109
34.28,9.77,649.6,645.0197059928173,1029.3544862541175
34.27,9.77,650.0,645.4162661879078,1029.3485061844633
34.26,9.8,650.4,645.8128256254558,1029.3371254994208
34.29,9.79,650.7,646.1102447064853,1029.363575257397
34.27,9.8,650.9,646.3085238571107,1029.347130484644
34.28,9.79,651.3,646.7050815902214,1029.3584899703867
34.26,9.81,651.6,647.0024993929356,1029.3406902880583
34.29,9.79,652.0,647.3990558004034,1029.3693896806467
34.28,9.78,652.2,647.5973337200751,1029.3643163628487
34.28,9.78,652.5,647.8947502445081,1029.3656582022459
34.29,9.76,652.9,648.291304947618,1029.378816032551
34.34,9.68,653.2,648.5887204778553,1029.4333739820534
34.27,9.69,653.4,648.7869972613033,1029.3780796438123
34.29,9.7,653.8,649.1835502601006,1029.3936183955532
34.36,9.6,654.1,649.4809645121162,1029.4672535978896
34.23,9.6,654.6,649.9766539853298,1029.3684459491467
34.25,9.62,654.8,650.174929443234,1029.3813189781538
34.25,9.65,655.2,650.5714797909669,1029.3777507730483
34.26,9.67,655.5,650.8688920547046,1029.3832869741084
34.29,9.65,655.7,651.0671666605023,1029.4110743676536
34.28,9.64,655.9,651.265441076946,1029.4059857410957
34.28,9.64,656.3,651.6619893417758,1029.407775791948
34.31,9.6,656.5,651.8602631901643,1029.4391309390776
34.3,9.57,656.9,652.2568103188937,1029.4384964980013
34.28,9.57,657.3,652.6533566902335,1029.424740672424
34.28,9.56,657.6,652.950765971707,1029.4278639489503
34.28,9.56,657.9,653.2481748271576,1029.4292069021628
34.26,9.58,658.2,653.5455832565897,1029.411442250227
34.27,9.6,658.5,653.8429912600059,1029.4169922917717
34.3,9.57,658.9,654.2395346018772,1029.4474488369556
34.3,9.52,659.1,654.4378059888077,1029.4572396153003
34.27,9.54,659.4,654.7352127142008,1029.4317064150564
34.29,9.52,659.7,655.0326190135934,1029.4521517288892
34.3,9.49,660.0,655.3300248869892,1029.4665949069113
34.25,9.51,660.2,655.5282952325902,1029.425069695115
34.23,9.57,660.5,655.8257003960002,1029.4002004422491
34.26,9.58,660.8,656.1231051334232,1029.4230801034466
34.29,9.54,661.4,656.7179133303247,1029.4562068227735
34.29,9.52,661.7,657.0153167898106,1029.4611056060398
34.3,9.49,662.1,657.4118540731695,1029.47599748286
34.3,9.43,662.5,657.8083905992543,1029.4884166363818
34.25,9.46,662.7,658.0066585783218,1029.4451271009827
34.26,9.48,662.9,658.2049263680738,1029.4502545684381
34.28,9.48,663.2,658.5023276977385,1029.467147095031
34.28,9.46,663.5,658.7997286014498,1029.472034609195
34.26,9.47,663.9,659.196262477145,1029.4565045015913
34.26,9.48,664.2,659.4936623869808,1029.4560755092941
34.27,9.48,664.5,659.791061870876,1029.465193284643
34.27,9.49,664.8,660.0884609288343,1029.464762879847
34.27,9.49,665.2,660.4849923435503,1029.46655378021
34.26,9.5,665.4,660.6832577669556,1029.4579004566503
34.28,9.49,665.7,660.9806555471259,1029.4765666297599
34.27,9.49,666.1,661.377185258142,1029.4705832514283
34.27,9.49,666.4,661.6745820445004,1029.4719263917018
34.3,9.46,666.8,662.0711104304476,1029.502360908601
34.27,9.46,667.1,662.3685062230146,1029.480379663893
34.28,9.45,667.4,662.6659015896771,1029.491269118495
34.28,9.45,668.1,663.3598224556157,1029.4944035080314
34.28,9.45,668.1,663.3598224556157,1029.4944035080314
34.28,9.42,668.4,663.6572164026237,1029.501055645802
34.28,9.39,669.1,664.3511339560838,1029.509490720983
34.27,9.39,669.3,664.5493956883336,1029.5026103283988
34.28,9.38,669.7,664.9459185849985,1029.5139428631517
34.3,9.34,670.1,665.3424407245574,1029.5383388991802
34.26,9.35,670.4,665.639831832381,1029.5068134675519
34.26,9.36,670.8,666.0363526470261,1029.5068435375472
34.3,9.32,671.2,666.4328727045897,1029.5467866450429
34.28,9.29,671.5,666.7302622509328,1029.537847507438
34.26,9.31,671.8,667.0276513714265,1029.5201225038193
34.22,9.35,672.1,667.3250400660742,1029.4833218025885
34.26,9.36,672.4,667.6224283348797,1029.5140102862379
34.25,9.38,672.9,668.11807450325,1029.5049465583988
34.31,9.3,673.2,668.4154616364948,1029.5670410808827
34.27,9.3,673.4,668.613719488753,1029.5368256906104
34.28,9.28,673.9,669.109363291406,1029.5503561462808
34.28,9.27,674.2,669.4067490052373,1029.5534551583987
34.33,9.19,674.5,669.7041342932524,1029.6077040983582
34.33,9.11,674.7,669.9023909153666,1029.6225496023496
34.29,9.1,675.2,670.398031642691,1029.5954021265154
34.3,9.06,675.6,670.7945433729426,1029.6119224456165
34.29,9.04,675.9,671.0919266738657,1029.6089510152344
34.26,9.05,676.1,671.2901819712616,1029.5847664071025
34.28,9.04,676.5,671.6866919983314,1029.603858695595
34.27,9.07,677.2,672.3805827242853,1029.5940148226473
34.27,9.06,677.5,672.677963754346,1029.5970945353033
34.27,9.06,677.8,672.9753443586318,1029.598439867368
34.28,9.04,678.2,673.3718511687027,1029.611482843972
34.27,9.04,678.6,673.768357221856,1029.6054936808239
34.26,9.05,678.8,673.9666099645913,1029.596875160309
34.25,9.07,679.2,674.3631148823848,1029.5874186116944
34.27,9.07,679.4,674.5613670574451,1029.6038800253166
34.27,9.06,679.8,674.9578708398985,1029.6074085324794
34.27,9.05,680.1,675.2552481800343,1029.6104877444745
34.27,9.04,680.4,675.5526250944273,1029.6135660686718
34.27,9.03,680.8,675.9491269846917,1029.6170919788458
34.26,9.04,681.0,676.1473776460009,1029.6084739547505
34.26,9.04,681.4,676.5438784009785,1029.6102677822728
34.26,9.04,681.6,676.7421284946493,1029.6111646904164
34.26,9.04,682.2,677.3368776404021,1029.6138553923772
34.26,9.05,682.4,677.5351269772372,1029.6130191028828
34.26,9.05,682.7,677.8325006277283,1029.6143643766638
34.25,9.06,683.1,678.228998166168,1029.6066415133675
34.26,9.06,683.3,678.4272466515839,1029.6153205424084
34.26,9.06,683.6,678.724619024956,1029.6166657319975
34.26,9.07,683.9,679.0219909726288,1029.616275442019
34.27,9.06,684.2,679.3193624946067,1029.6271382776883
34.27,9.03,684.9,680.013227723761,1029.6354786043976
34.3,8.99,685.2,680.3105978267819,1029.6670968710862
34.29,8.95,685.4,680.5088443256402,1029.6671178730608
34.3,8.9,685.8,680.9053367557897,1029.6853104314669
34.29,8.87,686.2,681.3018284291899,1029.6844752419242
34.21,8.93,686.5,681.5991966876285,1029.6132220375662
34.28,8.91,686.8,681.896564520404,1029.6725053573173
34.26,8.91,687.0,682.0948095057771,1029.657832103336
34.25,8.92,687.4,682.4912989089819,1029.6501205695793
34.24,8.94,687.8,682.8877875554726,1029.6406855582488
34.25,8.95,688.0,683.086031594953,1029.6476431465337
34.25,8.96,688.4,683.4825191063895,1029.6477122842034
34.25,8.97,688.7,683.7798842433873,1029.6473317195487
34.26,8.97,689.0,684.0772489547495,1029.656461089036
34.25,8.98,689.4,684.4737345744728,1029.648744056917
34.25,8.99,689.7,684.7710982927002,1029.6483611520055
34.27,8.98,690.1,685.167582588257,1029.6674505801875
34.28,8.95,690.4,685.46494531337,1029.6817611917652
34.29,8.92,690.8,685.8614282847876,1029.69651304194
34.33,8.8,691.2,686.2579104995667,1029.7500624999861
34.3,8.76,691.4,686.4561513232193,1029.734434820945
34.24,8.79,691.9,686.9517525547943,1029.684827130009
34.31,8.75,692.3,687.3482326888624,1029.7479702963649
34.26,8.74,692.8,687.8438317924719,1029.7129778707235
34.25,8.81,693.3,688.339429713902,1029.6954772611002
34.25,8.82,693.8,688.8350264531707,1029.6960090467642
34.25,8.84,694.0,689.0332648178769,1029.693479070928
34.25,8.86,694.4,689.4297409798642,1029.691842319486
34.24,8.88,694.8,689.8262163852922,1029.6824159275052
34.26,8.88,695.1,690.1235724428768,1029.6993325044084
34.31,8.82,695.5,690.5200465243479,1029.7503582997463
34.25,8.84,695.8,690.8174015889746,1029.7015562098234
34.27,8.83,696.3,691.3129924176941,1029.7210872195903
34.3,8.78,696.6,691.6103463475371,1029.754356966968
34.25,8.8,696.9,691.9076998518426,1029.713345449171
34.26,8.81,697.3,692.3041705289767,1029.721215382577
34.26,8.81,697.7,692.7006404496159,1029.7230104153068
34.24,8.83,698.0,692.9979923936506,1029.7053567395435
34.26,8.83,698.3,693.2953439121655,1029.7222752650468
34.25,8.85,698.7,693.6918119416061,1029.7128525395801
34.26,8.85,699.0,693.9891624672564,1029.7219842663628
34.25,8.86,699.5,694.4847457311037,1029.714724547077
34.26,8.85,699.9,694.8812114911785,1029.7260222123236
34.27,8.83,700.2,695.1785603148223,1029.7385867022408
34.31,8.78,700.5,695.4759087129735,1029.779646714406
34.28,8.75,701.0,695.9714884310306,1029.7636566574856
34.32,8.61,701.6,696.5661825325986,1029.8213257917255
34.27,8.59,702.0,696.9626443214755,1029.7875530339184
34.23,8.64,702.2,697.160874932267,1029.7488197973685
34.25,8.66,702.7,697.6564506319496,1029.7632502678114
34.24,8.68,703.0,697.9537954844767,1029.7534091827729
34.28,8.66,703.3,698.2511399115463,1029.7893131439441
34.3,8.62,703.7,698.6475984858225,1029.8134793223371
34.29,8.59,704.1,699.0440563037454,1029.8125671925807
34.27,8.58,704.5,699.4405133653239,1029.8004731176754
34.25,8.61,704.8,699.7378556651619,1029.7811610986673
34.28,8.58,705.2,700.1343114031587,1029.8114083648386
34.27,8.57,705.5,700.4316527103205,1029.8066553980866
34.28,8.54,705.8,700.7289935920559,1029.820861767477
34.28,8.53,706.2,701.1254474392687,1029.8243458006607
34.27,8.51,706.5,701.422787328357,1029.8212722836483
34.27,8.51,706.9,701.819239852054,1029.8230693370992
34.26,8.5,707.2,702.1165787485156,1029.81830844154
34.28,8.48,707.6,702.5130299487237,1029.8390571961038
34.29,8.46,707.9,702.8103678525789,1029.8515608927364
34.27,8.45,708.2,703.1077053310377,1029.8390007987641
34.25,8.46,708.5,703.4050423841036,1029.8230822493692
34.27,8.45,708.9,703.8014911264756,1029.8421463643456
34.22,8.5,709.2,704.098827186973,1029.7961234497175
34.25,8.51,709.9,704.7926096738825,1029.820961898497
34.22,8.57,710.2,705.08994431646,1029.7888094384793
34.23,8.59,710.6,705.4863898448798,1029.795013880284
34.29,8.56,710.9,705.7837234949376,1029.848181989878
34.26,8.56,711.3,706.1801677000121,1029.8266045668831
34.25,8.57,711.6,706.4775003575711,1029.8184700845002
34.26,8.57,712.0,706.8739432393271,1029.8280574674488
34.27,8.55,712.4,707.270385364913,1029.8410263371468
34.27,8.53,712.7,707.5677164628718,1029.8457513367518
34.25,8.55,713.0,707.8650471354932,1029.8281384259546
34.26,8.55,713.4,708.2614873706935,1029.8377262604595
34.27,8.54,713.7,708.5588170508773,1029.8485544542777
34.26,8.54,714.1,708.9552559628402,1029.8425594984553
34.29,8.5,714.5,709.3516941186798,1029.8744809479538
34.26,8.49,714.8,709.6490222393589,1029.8541359086832
34.25,8.5,715.2,710.0454590720038,1029.8464560143811
34.27,8.49,715.6,710.4418951485496,1029.8655222496936
34.3,8.44,715.9,710.7392217097743,1029.8986603102817
34.25,8.45,716.2,711.0365478457022,1029.8593607328403
34.25,8.45,716.7,711.5320904604871,1029.8616072629184
34.25,8.46,717.0,711.8294154623076,1029.8612745075256
34.27,8.43,717.3,712.1267400388447,1029.883248860429
34.27,8.42,717.7,712.5231721460154,1029.886724368368
34.28,8.37,718.4,713.2169265143392,1029.9060413676611
34.27,8.36,718.9,713.7124639313002,1029.9021659383957
34.26,8.35,719.2,714.0097858144629,1029.8973903894082
34.26,8.35,719.5,714.3071072723695,1029.8987388094856
34.28,8.33,720.0,714.8026420905439,1029.9199174009734
34.28,8.31,720.6,715.3972823131193,1029.9259511733692
34.23,8.35,721.1,715.8928145325907,1029.882544807877
34.26,8.36,721.5,716.2892394577021,1029.9060563693736
34.26,8.35,721.8,716.5865576554368,1029.9090764155324
34.24,8.38,722.1,716.8838754279478,1029.889817437931
34.29,8.32,722.5,717.2802984631765,1029.9406196081943
34.27,8.3,722.9,717.6767207424675,1029.930161209884
34.26,8.3,723.2,717.9740369558571,1029.9237136299216
34.25,8.32,723.7,718.4695630332716,1029.914830475767
34.26,8.33,724.1,718.8659830448025,1029.9227549228133
34.24,8.34,724.4,719.1632975573893,1029.9068427598781
34.23,8.37,724.8,719.5597162460969,1029.8958304390533
34.24,8.38,725.2,719.9561341789179,1029.9037484093085
34.3,8.33,725.5,720.2534471324881,1029.9602290218486
34.28,8.3,725.8,720.5507596608804,1029.950993336939
34.25,8.31,726.2,720.9471757040228,1029.9277360538626
34.25,8.3,726.5,721.2444872403485,1029.9307519620854
34.27,8.25,727.4,722.1364192983496,1029.9587143536821
34.26,8.24,727.7,722.433729134037,1029.953927962791
34.25,8.25,728.1,722.8301415869423,1029.9462676146034
34.26,8.24,728.5,723.2265532840339,1029.9575248714243
34.26,8.24,728.8,723.523861560855,1029.9588736966327
34.25,8.25,729.2,723.9202719352934,1029.95121316002
34.25,8.25,729.6,724.3166815539422,1029.9530115119394
34.27,8.23,729.8,724.5148860798482,1029.9728282232165
34.26,8.22,730.3,725.0103965679855,1029.968939335889
34.22,8.26,730.6,725.3077022940429,1029.9324547794738
34.26,8.25,731.0,725.7041092674976,1029.9671023409942
34.27,8.24,731.4,726.1005154852027,1029.978360105698
34.27,8.22,731.7,726.3978196525259,1029.9830314813644
34.26,8.21,732.1,726.7942245476897,1029.9786922504313
34.24,8.23,732.4,727.0915277231177,1029.9611265976523
34.25,8.24,732.7,727.3888304734534,1029.9686108326741
34.23,8.27,733.0,727.6861327987009,1029.9493763657404
34.25,8.27,733.5,728.1816357294836,1029.9672160845114
34.27,8.24,733.8,728.478936921181,1029.98914964951
34.26,8.23,734.1,728.7762376878039,1029.984363642605
34.27,8.21,734.5,729.1726380487476,1029.9972806609526
34.27,8.17,734.8,729.4699378235445,1030.005261085096
34.25,8.17,735.1,729.7672371732796,1029.9910136758467
34.28,8.2,735.8,730.4609340029964,1030.0125826676885
34.26,8.19,736.2,730.8573311523929,1030.0004445214356
34.3,8.15,736.6,731.2537275461543,1030.0400617054254
34.27,8.13,736.8,731.4519254596747,1030.0208716151308
34.26,8.13,737.3,731.9474194170169,1030.015321355954
34.26,8.13,737.4,732.0465180668077,1030.0157711059203
34.26,8.13,737.9,732.5420106073822,1030.0180198416253
34.25,8.13,738.1,732.7402072930373,1030.0111204307773
34.27,8.12,738.5,733.1366000976535,1030.0301692588364
34.29,8.08,738.9,733.5329921466856,1030.0541667657199
34.26,8.07,739.2,733.8302856876131,1030.033763084789
34.25,8.09,739.5,734.1275788035331,1030.0240180109147
34.25,8.09,739.8,734.4248714944493,1030.0253674610794
34.24,8.1,740.1,734.7221637603658,1030.0172686147641
34.25,8.11,740.5,735.11855278715,1030.0252171812876
34.23,8.13,740.9,735.5149410583941,1030.0081157509303
34.23,8.16,741.2,735.8122317660095,1030.004503718626
34.24,8.17,741.6,736.2086187150801,1030.01244424271
34.24,8.18,741.8,736.4068119062964,1030.0116863910305
34.26,8.17,742.2,736.8031977220968,1030.0307374913414
34.25,8.17,742.5,737.1004865881482,1030.02428865379
34.26,8.16,743.1,737.6950630453559,1030.0364408903354
34.26,8.16,743.1,737.6950630453559,1030.0364408903354
34.31,8.07,743.7,738.2896378027278,1030.0930053752604
34.3,8.02,744.0,738.5869245439845,1030.0947833263294
34.29,7.98,744.4,738.9833062046313,1030.0953458191561
34.27,7.97,744.7,739.2805919543493,1030.0827300266783
34.27,7.94,745.0,739.5778772791283,1030.0889883184325
34.27,7.92,745.4,739.9742570511573,1030.0940558120164
34.26,7.92,745.6,740.1724466538843,1030.0871528849736
34.25,7.93,746.0,740.5688252927688,1030.079517431738
34.25,7.94,746.3,740.8661087761886,1030.0792338028389
34.28,7.9,746.6,741.1633918346892,1030.1105241125267
34.25,7.91,746.8,741.3615803042917,1030.0863829752352
34.25,7.92,747.3,741.8570506520813,1030.0870015087905
34.24,7.92,747.6,742.1543322942116,1030.080548871657
34.27,7.9,747.9,742.4516135114387,1030.1085721403986
34.23,7.93,748.2,742.748894303767,1030.073813802052
34.23,7.96,748.5,743.0461746711995,1030.0702593349283
34.26,7.94,748.8,743.34345461374,1030.0982874401373
34.28,7.91,749.2,743.7398272095247,1030.1205948060438
34.3,7.86,749.6,744.1361990499616,1030.1461542984314
34.26,7.85,749.9,744.4334774345975,1030.1179145658987
34.26,7.85,750.3,744.829847953197,1030.119715377638
34.28,7.82,750.7,745.2262177164732,1030.1420006445726
34.24,7.84,751.0,745.5234945432545,1030.1088836619283
34.26,7.88,751.6,746.1180469222387,1030.1206837613693
34.25,7.88,752.0,746.5144142307744,1030.1146807233156
34.27,7.87,752.4,746.9107807840243,1030.1337177535934
34.26,7.86,752.7,747.2080552033107,1030.1288926753812
34.26,7.86,753.0,747.5053291977574,1030.1302431446059
34.3,7.82,753.4,747.9016938628312,1030.1697667474864
34.25,7.82,753.7,748.1989668659999,1030.1320931526595
34.24,7.85,754.1,748.5953302093832,1030.121214233644
34.26,7.85,754.5,748.991692797527,1030.138622989344
34.22,7.89,754.8,749.2889642430139,1030.1022443262589
34.25,7.91,755.1,749.5862352636877,1030.1237394924235
34.25,7.91,755.6,750.0816860207906,1030.1259896775327
34.26,7.91,755.8,750.2798659932279,1030.134692344846
34.26,7.9,756.3,750.7753150983212,1030.1385755582958
34.27,7.89,756.6,751.0725839949832,1030.1493608458159
34.25,7.89,757.0,751.4689418630797,1030.135555080867
34.25,7.91,757.3,751.7662097685679,1030.1336401305534
34.25,7.91,757.6,752.0634772492737,1030.1349901822075
34.28,7.88,758.0,752.4598332294482,1030.165096309132
34.27,7.87,758.3,752.7570997190089,1030.1602739665418
34.28,7.85,758.7,753.1534543776709,1030.17313653716
34.28,7.84,759.1,753.5498082811947,1030.1765649636038
34.33,7.74,759.3,753.7479849497826,1030.2327212837843
34.26,7.73,760.1,754.5406897363337,1030.183296222104
34.24,7.77,760.4,754.8379532525822,1030.1625639984768
34.24,7.8,760.8,755.2343039468681,1030.1595011610923
34.25,7.82,761.2,755.6306538860628,1030.1658583258618
34.26,7.82,761.4,755.8288285725033,1030.1745628947187
34.27,7.81,761.8,756.2251773790766,1030.1857930337196
34.3,7.76,762.2,756.6215254305806,1030.2191220576346
34.26,7.76,762.5,756.9187859736996,1030.1892503897373
34.24,7.8,762.9,757.315132703853,1030.168955549342
34.26,7.8,763.2,757.6123922559692,1030.185915233355
34.3,7.77,763.6,758.0087376647996,1030.2238042033734
34.35,7.68,763.9,758.3059962259332,1030.2787468225092
34.28,7.66,764.2,758.6032543623666,1030.2286683367101
34.27,7.68,764.6,758.9995978836389,1030.2194403844685
34.31,7.62,765.0,759.3959406499033,1030.2621308551143
34.27,7.62,765.1,759.4950262235004,1030.231346857357
34.27,7.63,765.6,759.9904533836799,1030.2319928812876
34.27,7.64,766.1,760.4858793641943,1030.2326376485528
34.28,7.63,766.4,760.7831343862707,1030.2434051412192
34.28,7.62,766.7,761.0803889836776,1030.2463636748485
34.25,7.64,767.1,761.4767277862966,1030.2215265327354
34.27,7.64,767.5,761.8730658339628,1030.238944259575
34.31,7.58,767.7,762.0712345746915,1030.2807156600422
34.27,7.58,768.5,762.863907650269,1030.2530829271634
34.28,7.57,768.8,763.1611592750938,1030.2638462641826
34.26,7.58,769.1,763.458410475279,1030.2479772259787
34.26,7.58,769.6,763.9538281986207,1030.2502301246047
34.23,7.63,769.9,764.2510782664516,1030.2201319904564
34.24,7.65,770.4,764.7464941025581,1030.2269753430417
34.24,7.68,770.6,764.9446601067399,1030.2230430088157
34.25,7.69,771.0,765.3409915489481,1030.2310377690392
34.26,7.7,771.4,765.7373222362895,1030.2390308505376
34.3,7.66,771.6,765.9354872968885,1030.2776134538137
34.29,7.63,772.1,766.4308991227668,1030.276889414728
34.29,7.61,772.4,766.7281456521611,1030.2814566293496
