Salinity[psu],Temperature[celsius],Pressure[dbar],Density[kg_m3],Depth[m]
34.2363,4.6336,989.465,1031.6607070971677,981.6898101163619
34.2357,4.6335,988.606,1031.656340387007,980.8395699751993
34.2361,4.6334,987.723,1031.6526507658464,979.9655709742874
34.2361,4.6356,986.78,1031.6480656768358,979.0321795565047
34.2349,4.6434,985.953,1031.6423149222232,978.2136027397185
34.235,4.6396,985.179,1031.639380668441,977.447483201018
34.2352,4.6399,984.178,1031.6349431505105,976.4566706918475
34.2355,4.6396,983.378,1031.6315790760827,975.6648091649897
34.2355,4.6405,982.507,1031.6274953790137,974.8026665155413
34.2346,4.6492,981.737,1031.6221195032108,974.0404938171822
34.2329,4.6555,980.967,1031.6164354631799,973.2783183387457
34.232,4.6597,980.285,1031.6120620152578,972.6032463075753
34.2323,4.6613,979.556,1031.608766575795,971.8816493053987
34.2318,4.6633,978.803,1031.6046792355753,971.1362934068411
34.2321,4.6623,978.121,1031.6019458737885,970.4612144550536
34.2304,4.6599,977.33,1031.5973311454356,969.6782389212614
34.2313,4.6643,976.436,1031.593381700105,968.7933047605269
34.2316,4.6631,975.649,1031.590197136741,968.0142824364017
34.232,4.6615,974.868,1031.5871719434338,967.2411964197958
34.2316,4.6605,973.901,1031.5825907754604,966.2839912037767
34.2315,4.6614,973.26,1031.5794747071218,965.6494815028816
34.2314,4.6623,972.683,1031.5766498647872,965.0783221365326
34.2313,4.6631,971.96,1031.5731739694775,964.3626384386666
34.231,4.6647,971.28,1031.5696294096208,963.6895173706716
34.2308,4.6659,970.61,1031.566262497063,963.026293020688
34.2307,4.6675,969.804,1031.5623017615771,962.2284412365007
34.2297,4.6719,969.062,1031.5575498146118,961.4939397537463
34.229,4.6732,968.378,1031.5537125349415,960.8168498459178
34.2288,4.6742,967.624,1031.549990014012,960.0704645682699
34.2288,4.6748,966.92,1031.5467058185636,959.3735719281246
34.2292,4.6745,966.185,1031.5437154867204,958.6459897733674
34.2294,4.6764,965.42,1031.540136967199,957.8887076962966
34.2295,4.6767,964.775,1031.537239972993,957.2502128314529
34.2284,4.6768,964.006,1031.5328616218783,956.4889660156684
34.2282,4.6771,963.245,1031.5292006643015,955.7356358114151
34.2288,4.6778,962.505,1031.526210900953,955.0030913515751
34.2283,4.6814,961.783,1031.52205009723,954.2883630646254
34.2269,4.6862,961.087,1031.517139232079,953.5993706002572
34.2271,4.6856,960.34,1031.5139768961394,952.8598890904199
34.2274,4.6836,959.599,1031.5111076657442,952.1263446044514
34.2294,4.6814,958.86,1031.509611101571,951.3947774297811
34.2284,4.6858,958.129,1031.5049090908442,950.6711272705226
34.227,4.6883,957.426,1031.500273942811,949.9751932201178
34.2272,4.6924,956.641,1031.4963098615258,949.1980806224991
34.2257,4.6939,955.954,1031.491802573009,948.5179809829199
34.2247,4.6969,955.213,1031.487242060264,947.7844212470785
34.2255,4.6931,954.517,1031.4852113939726,947.0954073266861
34.2253,4.6958,953.73,1031.4811107788757,946.3163040776628
34.2239,4.6997,953.101,1031.476625081765,945.6936133682058
34.2247,4.7001,952.257,1031.4733589836494,944.8580763353713
34.2244,4.7011,951.569,1031.4698575989582,944.1769725841829
34.2255,4.7028,950.822,1031.467095069424,943.4374577110598
34.2234,4.706,950.103,1031.4617426790057,942.7256597974978
34.2237,4.7068,949.379,1031.4585759809129,942.0089095163747
34.2227,4.708,948.561,1031.4539054583288,941.1990975370787
34.2236,4.7076,947.894,1031.4516305074978,940.5387717527501
34.2236,4.7081,947.065,1031.4477898962293,939.718064081858
34.2227,4.709,946.387,1031.4438753208499,939.0468435888445
34.2217,4.7182,945.656,1031.4385309141492,938.3231506400366
34.2205,4.7174,945.008,1031.434744341859,937.6816259288345
34.2211,4.7157,944.215,1031.4318335951232,936.8965474814872
34.2228,4.7135,943.568,1031.4305193379232,936.2560084026975
34.2213,4.7137,942.88,1031.426180762185,935.5748765928341
34.2213,4.7152,942.158,1031.4226933604098,934.8600818099109
34.2229,4.7211,941.582,1031.4205408076268,934.2898282614656
34.2191,4.7243,941.034,1031.4146295383262,933.747293925847
34.2201,4.7238,940.441,1031.412783252677,933.1602068248438
34.2188,4.7296,939.837,1031.4082355177734,932.5622277095486
34.218,4.7334,939.301,1031.4046579371882,932.0315693119854
34.2172,4.736,938.771,1031.4012681438062,931.5068497941411
34.2172,4.7369,938.274,1031.3988851748697,931.014800293392
34.2166,4.7392,937.756,1031.395747400887,930.5019587344474
34.2167,4.7395,937.208,1031.393291155414,929.9594145555869
34.2176,4.7388,936.636,1031.3914885843637,929.3931078138789
34.2176,4.7397,936.21,1031.3894287961857,928.9713468997907
34.2169,4.742,935.652,1031.3860302355604,928.4188982162808
34.2162,4.7445,935.095,1031.3826094431495,927.8674381261659
34.2159,4.7458,934.538,1031.3796637705964,927.3159765793257
34.2164,4.748,934.095,1031.3777458395718,926.8773804490761
34.2162,4.7488,933.577,1031.3751232434033,926.3645287262686
34.2169,4.7503,933.039,1031.3730237442287,925.8318744448052
34.2164,4.7522,932.468,1031.3697766947002,925.2665465738489
34.2163,4.7534,931.998,1031.367397710695,924.8012142528767
34.216,4.753,931.556,1031.3652029963896,924.363602910968
34.2161,4.7534,930.978,1031.3625966322743,923.791340541157
34.2155,4.7558,930.536,1031.3597912912637,923.3537270821637
34.2157,4.7586,929.943,1031.3568741061242,922.7666107515205
34.2159,4.7623,929.297,1031.3535951182844,922.1270184006817
34.2158,4.7618,928.836,1031.3514845688771,921.6705898436757
34.2152,4.7632,928.179,1031.3478341154098,921.0201031689251
34.2158,4.7618,927.537,1031.3455704100318,920.3844658298646
34.2154,4.7615,926.825,1031.3420542470471,919.6795199751126
34.2155,4.7627,926.25,1031.339354372908,919.1102150540984
34.2152,4.7629,925.522,1031.3357770422692,918.3894232917763
34.2153,4.7636,924.833,1031.3326249589336,917.7072430811625
34.2141,4.765,924.172,1031.3284842504695,917.0527836282386
34.2147,4.7653,923.503,1031.3258699318135,916.3904012451807
34.2153,4.766,922.813,1031.3231064686013,915.7072243878281
34.2129,4.7801,922.225,1031.3166549225389,915.1250371271755
34.2133,4.7844,921.616,1031.3136209941551,914.5220557523243
34.2129,4.7783,920.907,1031.3108948507174,913.820060462789
34.214,4.7708,920.237,1031.309712624622,913.1566776947974
34.2139,4.7723,919.461,1031.305899901778,912.38833919671
34.214,4.7896,918.807,1031.3006856776185,911.7407939875569
34.2125,4.7855,918.209,1031.2973319972534,911.148694316073
34.2134,4.7813,917.509,1031.295414494281,910.4555989209904
34.2131,4.784,916.797,1031.2915752550548,909.750619529133
34.2119,4.8013,916.045,1031.2848913074765,909.0060319674637
34.2121,4.7959,915.454,1031.283080840174,908.4208555698787
34.2119,4.7981,914.81,1031.2796966325639,907.7831995560174
34.2124,4.8138,914.183,1031.2751315867552,907.1623742046758
34.21,4.8112,913.613,1031.2709973020403,906.5979859188677
34.2119,4.8046,912.97,1031.270448042514,905.961314494042
34.2115,4.8018,912.456,1031.2681679195289,905.4523720202203
34.2106,4.8072,911.762,1031.263576902135,904.7651986950348
34.2102,4.8092,911.233,1031.2605856858295,904.2414007932587
34.2108,4.8074,910.672,1031.2587441269286,903.685916137593
34.2108,4.809,910.229,1031.2565126658242,903.2472703467529
34.2101,4.8114,909.636,1031.2529404800293,902.6600974497629
34.2091,4.8116,909.123,1031.249791222475,902.152137101316
34.2102,4.8103,908.612,1031.2485035321322,901.6461558757204
34.2086,4.8127,908.119,1031.244678837691,901.1579967006203
34.2076,4.8157,907.574,1031.2410088833342,900.6183467904784
34.2088,4.8125,907.099,1031.2402181216937,900.148008574471
34.2087,4.8168,906.558,1031.237100185412,899.6123168096132
34.209,4.8216,906.016,1031.2342252024046,899.0756334774509
34.2078,4.8239,905.46,1031.2304414905982,898.5250860417488
34.208,4.8253,904.872,1031.2277336882794,897.9428508421156
34.2082,4.8239,904.249,1031.2252415240503,897.3259570125888
34.2075,4.8244,903.653,1031.2219099399724,896.7357968424939
34.2093,4.8239,902.964,1031.2202549921656,896.0535458405673
34.208,4.826,902.32,1031.216018615326,895.4158520305098
34.2079,4.8275,901.924,1031.213935748812,895.0237287820023
34.2066,4.8329,901.282,1031.2092664602576,894.3880122525138
34.2079,4.8334,900.65,1031.2073438772316,893.7621959575151
34.2076,4.833,900.14,1031.204838987374,893.2571846039208
34.2068,4.8346,899.579,1031.2014407053937,892.7016707029719
34.2078,4.8345,898.932,1031.1992941531075,892.0609959715042
34.2074,4.8359,898.265,1031.195754495922,891.4005147063481
34.207,4.8359,897.63,1031.192548019834,890.7717187552181
34.2076,4.8362,897.005,1031.1901334013887,890.152823251715
34.2062,4.8386,896.458,1031.1862197667465,889.61116440032
34.2056,4.8407,895.813,1031.182529181994,888.9724606570078
34.2062,4.8387,895.192,1031.1804406682825,888.3575207865513
34.2057,4.8412,894.619,1031.17710307262,887.7901108922247
34.2049,4.8463,893.907,1031.1725482716606,887.0850549114508
34.2044,4.8544,893.303,1031.168319191527,886.4869437560653
34.2022,4.8608,892.703,1031.1629986817554,885.8927919036793
34.2037,4.852,892.084,1031.162538518616,885.2798234689777
34.2035,4.8557,891.575,1031.1595674340667,884.7757818394559
34.2023,4.8599,891.007,1031.1554740556057,884.2133135143046
34.2012,4.8623,890.465,1031.1518188725381,883.6765905644593
34.2015,4.8618,889.808,1031.1491296378165,883.0259854321502
34.2007,4.8674,889.1,1031.144525513841,882.3248744332537
34.2008,4.8667,888.416,1031.1415828101321,881.6475276706076
34.201,4.8739,887.676,1031.1374048236405,880.9147231401925
34.2002,4.8713,886.97,1031.1339087715783,880.2155856071175
34.202,4.8724,886.292,1031.1320891582795,879.5441737021741
34.1997,4.876,885.483,1031.126113122757,878.74303189001
34.2003,4.8784,884.793,1031.1231207416204,878.0597317445585
34.1991,4.8804,884.025,1031.1184109888463,877.2991863413092
34.1987,4.8797,883.428,1031.115471153853,876.7079792095195
34.1996,4.8801,882.665,1031.1126502437144,875.9523803851888
34.1984,4.8861,881.773,1031.1068394764093,875.0690294025602
34.1988,4.8854,881.048,1031.1039458066725,874.3510563967063
34.1982,4.8899,880.269,1031.0993225837049,873.579604025843
34.199,4.8941,879.516,1031.0959590063505,872.8338970317742
34.1976,4.895,878.905,1031.0919543254163,872.2288127700784
34.198,4.8932,878.199,1031.0892946258837,871.5296461175686
34.1968,4.8977,877.531,1031.0847049157492,870.8681095061335
34.1978,4.8965,876.81,1031.0823683129606,870.1540833533832
34.1976,4.8962,876.051,1031.0787940718487,869.4024221126198
34.1965,4.9009,875.494,1031.0747617673183,868.8508060131477
34.1965,4.9021,874.958,1031.0721594635584,868.3199855522179
34.1965,4.9001,874.409,1031.069926910629,867.7762893135517
34.1966,4.9029,873.905,1031.0673345166506,867.277157092202
34.1951,4.9114,873.454,1031.062960658116,866.8305119684683
34.195,4.9127,872.991,1031.0605987362292,866.3719817219902
34.1961,4.907,872.567,1031.0602970085945,865.9520740890614
34.1967,4.9105,872.122,1031.058272652185,865.5113682346077
34.194,4.9101,871.67,1031.0541438185594,865.0637289749086
34.1917,4.9194,871.152,1031.0487280500622,864.5507252786748
34.194,4.9229,870.586,1031.0474893197077,863.9901831173021
34.194,4.9236,870.148,1031.0454003536004,863.5564056400625
34.1934,4.9242,869.7,1031.042807346586,863.112723633826
34.1944,4.9151,869.036,1031.0417898828716,862.4551217806747
34.1938,4.916,868.366,1031.0381453144632,861.7915756397477
34.1946,4.9214,867.733,1031.0351670181826,861.1646711515423
34.1939,4.9274,867.16,1031.0312015475415,860.5971872641817
34.1925,4.9226,866.558,1031.0280020184075,860.000980887881
34.1928,4.9252,865.71,1031.024026452909,859.1611391131592
34.1926,4.9263,865.018,1031.0205693673356,858.4757940259041
34.1923,4.9309,864.312,1031.016500436371,857.776581253739
34.1914,4.9341,863.634,1031.0122748346,857.1050970922303
34.1918,4.9335,862.841,1031.00905754875,856.3197153802731
34.1913,4.9365,862.048,1031.004649476291,855.5343307094143
34.1909,4.9368,861.489,1031.0017481509606,854.9806971141696
34.1914,4.9374,860.809,1030.9989632303189,854.3072231377329
34.1915,4.9362,860.101,1030.9959774929166,853.6060155678338
34.1908,4.9358,859.489,1030.9926925068978,852.9998850897613
34.1911,4.9362,858.834,1030.9898908761909,852.3511650601328
34.1897,4.9365,858.28,1030.9862256112112,851.8024750927166
34.1908,4.9361,857.531,1030.983732145766,851.0606518837357
34.1888,4.9359,856.929,1030.9794431879282,850.4644182319804
34.189,4.9359,856.377,1030.9770856231962,849.9177041487424
34.188,4.936,855.686,1030.9731374572025,849.2333190995396
34.1882,4.9397,855.061,1030.9699514936524,848.6143002961477
34.1878,4.9432,854.47,1030.9664752183076,848.0289544245425
34.1891,4.9456,853.801,1030.964128113362,847.3663527994652
34.1883,4.9418,853.193,1030.9612380157628,846.7641659379117
34.1884,4.9411,852.522,1030.9583532565239,846.0995794049641
34.1871,4.9512,851.986,1030.9535351427369,845.5687010096494
34.1882,4.9483,851.495,1030.9525520230104,845.0823914421593
34.1867,4.9511,850.947,1030.9485001298713,844.5396250451957
34.1853,4.9548,850.423,1030.9445155625424,844.020628117341
34.1867,4.9544,849.84,1030.943014135004,843.4431929935982
34.1863,4.9566,849.065,1030.9388735590114,842.6755880794018
34.1851,4.9615,848.493,1030.9346666282438,842.1090443164342
34.186,4.97,848.002,1030.9319974321438,841.6227266760849
34.1852,4.9665,847.405,1030.9291176975732,841.0314183625995
34.1849,4.9649,846.813,1030.926399011524,840.4450607233101
34.1863,4.9682,846.155,1030.924059691834,839.7933301950436
34.1841,4.9775,845.5,1030.9180974414724,839.1445690582724
34.1809,4.9847,844.927,1030.9120035667809,838.5770252167208
34.1809,4.9853,844.255,1030.9088613712208,837.911422092891
34.1803,4.9856,843.595,1030.9053421652936,837.2577026697594
34.1807,4.9867,842.871,1030.9022104956673,836.5405899135594
34.1788,4.9894,842.241,1030.8974832904414,835.9165809491847
34.178,4.9916,841.593,1030.8936063491951,835.2747412077637
34.1778,4.9908,840.929,1030.890531081463,834.6170515206804
34.1769,4.9924,840.311,1030.8867926709147,834.0049228082371
34.1767,4.9928,839.586,1030.8832783380744,833.2868083533693
34.177,4.9931,838.887,1030.880289125469,832.5944446252611
34.1771,4.9947,838.195,1030.877000026583,831.90901217333
34.1769,4.9965,837.441,1030.8731655988101,831.1621655764471
34.1748,5.0016,836.656,1030.8672525651948,830.3846102406345
34.1761,5.0449,835.976,1030.8593551576694,829.7110567762289
34.177,5.0406,835.31,1030.8576079414474,829.0513684783901
34.174,5.0356,834.47,1030.8520945871762,828.2193262052432
34.1736,5.0339,833.807,1030.848988092128,827.5626047790525
34.1769,5.0388,833.137,1030.8478717959292,826.8989475395354
34.1738,5.0365,832.443,1030.8425812455116,826.2115152744038
34.1728,5.0299,831.758,1030.8395611858766,825.5329956126104
34.1747,5.023,831.085,1030.8389162740264,824.8663602745388
34.1743,5.0224,830.261,1030.834927647163,824.0501500613741
34.1764,5.0212,829.466,1030.8331180037283,823.26266266212
34.1748,5.027,828.756,1030.8278453833402,822.5593695124666
34.174,5.0633,827.954,1030.818679514598,821.7649425637721
34.1666,5.0721,827.31,1030.8087402725903,821.1270214742541
34.1674,5.0704,826.647,1030.8065779564347,820.4702776907023
34.1665,5.0636,825.884,1030.8033097125506,819.7144749670744
34.1689,5.056,825.286,1030.8034954784036,819.1221139038173
34.1707,5.0535,824.606,1030.8021491209108,818.4485240259095
34.1683,5.0592,823.922,1030.7963781498136,817.7709696571975
34.1688,5.0616,823.192,1030.7931222989582,817.0478463354128
34.1682,5.0725,822.492,1030.787993801582,816.3544380526979
34.1666,5.0736,821.903,1030.783903689856,815.7709827236822
34.1632,5.0818,821.262,1030.777204776145,815.1360150501067
34.1635,5.0805,820.632,1030.77474539973,814.5119419715545
34.1625,5.0809,819.933,1030.7707202034671,813.8195158437907
34.1637,5.0781,819.141,1030.7684323172125,813.034961569741
34.1616,5.088,818.447,1030.7622853523608,812.3474835517852
34.1595,5.0895,817.794,1030.7574564215438,811.7006181573736
34.1607,5.0909,817.262,1030.7557875842983,811.173614543902
34.1621,5.0844,816.564,1030.754583600782,810.482167930769
34.1623,5.0872,815.755,1030.750677624157,809.6807606030179
34.1601,5.0913,815.203,1030.745880035474,809.1339394945313
34.1616,5.0887,814.536,1030.7443705772585,808.4731954062468
34.1613,5.0905,813.824,1030.7406479187332,807.7678710677789
34.1601,5.0961,813.129,1030.7357831687893,807.0793850346599
34.1605,5.0991,812.462,1030.7326544096136,806.4186344279767
34.1597,5.1023,811.776,1030.7284683120138,805.7390596531604
34.1582,5.1048,811.17,1030.7241904742925,805.1387337361975
34.1583,5.1027,810.342,1030.7207790181596,804.318483646082
34.1589,5.1043,809.557,1030.7174583204076,803.5408281013115
34.1583,5.1062,808.754,1030.713071384205,802.745337959762
34.1579,5.1094,808.011,1030.7089400278505,802.0092839763932
34.1567,5.1161,807.427,1030.7044323998587,801.4307417380259
34.156,5.1185,806.665,1030.700086173012,800.6758605785998
34.1571,5.1182,805.959,1030.697774589902,799.9764538074943
34.1568,5.1183,805.158,1030.6938750863585,799.1829313826373
34.1559,5.1231,804.42,1030.6891574677552,798.451818157307
34.1553,5.1233,803.611,1030.6849720529135,797.6503645313503
34.1555,5.1238,802.742,1030.681101920915,796.7894671505148
34.1555,5.1241,801.966,1030.6775251938907,796.0206996224587
34.1551,5.1258,801.271,1030.6738143625598,795.3321747490579
34.1548,5.1277,800.45,1030.669581004997,794.5188208500512
34.1552,5.1298,799.651,1030.6659714737473,793.7272590108552
34.1544,5.1333,798.874,1030.6613297518352,792.9574894799832
34.1555,5.1319,798.077,1030.6587513576785,792.1679031047222
34.1538,5.1366,797.306,1030.653267413764,791.4040720301681
34.1538,5.1392,796.481,1030.6491572888817,790.586739955688
34.1542,5.1404,795.605,1030.6453179454697,789.7188783860117
34.1531,5.1444,794.879,1030.6406051259562,788.9996205078854
34.153,5.1445,793.995,1030.6364842472415,788.1238265684751
34.1519,5.1496,793.175,1030.631194702373,787.3114352312238
34.1518,5.1489,792.44,1030.6278606515546,786.5832524967643
34.1529,5.1466,791.559,1030.625020470901,785.7104205838825
34.1529,5.1483,790.711,1030.6209265570315,784.8702792588052
34.1524,5.1497,789.987,1030.617044923567,784.1529861046208
34.1528,5.1499,789.066,1030.6131348847716,783.2405143075268
34.1523,5.1501,788.303,1030.6092370504714,782.4845764451371
34.1515,5.1526,787.661,1030.6053449631427,781.8485165102155
34.151,5.1532,787.079,1030.6022181842327,781.2718997493982
34.1506,5.1552,786.545,1030.599200265787,780.7428376049465
34.1494,5.1574,785.989,1030.5954258935,780.1919774637722
34.1487,5.1574,785.506,1030.592673819655,779.7134413017257
34.1485,5.1569,784.869,1030.5896803733767,779.082326710096
34.1478,5.159,784.202,1030.5858067532815,778.42148724534
34.1472,5.1596,783.324,1030.5812519852336,777.5515934168496
34.1464,5.1616,782.754,1030.577755274798,776.9868540192698
34.1473,5.1601,782.033,1030.5753786317823,776.2725060248823
34.1462,5.1627,781.481,1030.5716472015447,775.7255971654291
34.1457,5.1636,781.009,1030.568981230294,775.2579493197197
34.1444,5.1667,780.439,1030.5649430716503,774.693203698595
34.1447,5.1657,779.998,1030.5633034490072,774.2562678771146
34.1457,5.1649,779.566,1030.5622284669466,773.8282482238017
34.1461,5.1641,779.104,1030.5605447666846,773.3705040093814
34.1438,5.174,778.748,1030.555779885346,773.0177826725246
34.1431,5.1786,778.368,1030.5528774666068,772.6412817095343
34.1429,5.1759,778.03,1030.5515431937556,772.3063934385166
34.1426,5.1762,777.607,1030.5493386342273,771.8872869436938
34.1421,5.1788,777.334,1030.5473507047204,771.6167993251426
34.142,5.1788,777.076,1030.546095991735,771.3611733405422
34.1427,5.1797,776.844,1030.545467780356,771.1313078459611
34.142,5.1835,776.706,1030.5437761789383,770.9945773882393
34.1398,5.1855,776.47,1030.540700560057,770.7607482813505
34.1407,5.1836,776.484,1030.54172827476,770.7746195068863
34.1414,5.183,776.341,1030.541707841619,770.6329348025483
34.1367,5.2003,776.512,1030.5364582416694,770.8023619551841
34.1375,5.1999,776.753,1030.5382398654413,771.0411450179859
34.1368,5.2003,777.103,1030.5392306414083,771.3879249117801
34.1369,5.2007,777.385,1030.5405406449395,771.6673300058608
34.1366,5.2016,777.948,1030.5427493183806,772.2251482737896
34.1368,5.2011,778.664,1030.5462374714089,772.9345562025036
34.1373,5.2014,779.234,1030.549188110176,773.4993065957464
34.1371,5.2026,779.727,1030.5511157384133,773.9877649104568
34.1371,5.2029,780.172,1030.5531033606746,774.4286644332481
34.137,5.2026,780.397,1030.554090676247,774.6515908027365
34.1366,5.2018,780.364,1030.5537337178241,774.6188949501538
34.1365,5.2017,780.438,1030.5540058356505,774.6922129154568
34.1367,5.2017,780.264,1030.5533701062539,774.5198165776286
34.1371,5.2012,780.012,1030.5526036762906,774.2701388696723
34.1376,5.2017,779.605,1030.5510744432286,773.8668889230946
34.137,5.2016,779.231,1030.5489115010353,773.4963342292672
34.1365,5.2018,778.74,1030.546253436422,773.0098563434804
34.1366,5.2015,778.265,1030.5442076384045,772.5392300153935
34.1367,5.2019,777.684,1030.5415842107182,771.9635782597232
34.137,5.2016,777.212,1030.5397093282515,771.4959219607045
34.137,5.2016,776.686,1030.5373118673897,770.974761372421
34.1366,5.2024,776.285,1030.535061592149,770.5774498570831
34.1365,5.202,775.76,1030.5326439697217,770.0572777739119
34.1371,5.2014,775.321,1030.5311958242455,769.6223138338223
34.137,5.2015,774.884,1030.529111799476,769.189330603293
34.1368,5.2015,774.409,1030.52678938648,768.7186956352805
34.1369,5.2015,774.082,1030.5253775127437,768.3946999966126
34.1371,5.2018,773.601,1030.5233018524125,767.9181183392192
34.1366,5.2023,773.225,1030.521127270953,767.5455714186887
34.1369,5.2034,772.564,1030.518201854251,766.8906402420632
34.1368,5.2036,772.078,1030.5158808915917,766.4091010272343
34.1371,5.2043,771.549,1030.513611080678,765.8849552243611
34.1366,5.2048,771.055,1030.510898559967,765.3954870632186
34.1362,5.2057,770.41,1030.50752241366,764.7564024072492
34.1366,5.2069,769.679,1030.504342975429,764.0321040910026
34.1361,5.2085,768.954,1030.500429066011,763.3137482775641
34.1359,5.2145,768.198,1030.4960164092895,762.564673919046
34.1341,5.2188,767.447,1030.4905972644494,761.8205510860353
34.135,5.2129,766.646,1030.4884494147345,761.0268831874847
34.1363,5.2113,765.838,1030.4860041498969,760.2262762975221
34.1361,5.2125,765.051,1030.4820973284561,759.4464742983339
34.1353,5.2151,764.192,1030.4772016140826,758.59532748424
34.1352,5.2172,763.277,1030.472668532639,757.6886888058518
34.1341,5.2213,762.389,1030.4672023547755,756.8087996222465
34.1329,5.2221,761.515,1030.4621661669262,755.9427789317292
34.1339,5.2206,760.546,1030.4587371902899,754.9826213435028
34.1335,5.2219,759.727,1030.4545134696014,754.1710915054418
34.134,5.2223,758.775,1030.4505125111464,753.2277707921014
34.1333,5.2237,757.821,1030.4454237642383,752.282464021674
34.133,5.2243,756.942,1030.4410993198376,751.4114700190174
34.1334,5.2238,755.97,1030.437049559777,750.4483188213551
34.1332,5.2238,755.04,1030.4326519082445,749.5267810935379
34.1332,5.2245,754.112,1030.4283263487691,748.6072210980161
34.1339,5.2241,753.219,1030.4248590378927,747.7223389454408
34.133,5.2246,752.186,1030.4193735587098,746.6987247719833
34.1328,5.2256,751.259,1030.4148546572892,745.7801431953101
34.1327,5.2264,750.298,1030.4102862435805,744.827866102483
34.133,5.227,749.335,1030.4060502083446,743.8736027901173
34.1327,5.2276,748.432,1030.4016157441786,742.9787911584876
34.1327,5.2275,747.423,1030.3970280052242,741.978936176747
34.1322,5.2282,746.516,1030.3924043825632,741.0801526211405
34.1327,5.2282,745.566,1030.388465394189,740.1387544347444
34.1324,5.2287,744.585,1030.383688394501,739.1666324671831
34.1316,5.2313,743.648,1030.3784362541724,738.2381080576971
34.1313,5.2318,742.728,1030.3739373337362,737.3264258421297
34.1307,5.236,741.803,1030.3686819871837,736.4097848027269
34.1293,5.2388,740.853,1030.3628715319778,735.4683654756949
34.1307,5.2372,740.115,1030.3608222581677,734.7370283625054
34.1304,5.2373,739.149,1030.3561671320083,733.7797458156397
34.1288,5.2438,738.287,1030.3501030299467,732.9255210232449
34.1271,5.2474,737.397,1030.3442224461132,732.0435451080012
34.1266,5.2494,736.512,1030.3395238105413,731.1665204043599
34.1261,5.2507,735.594,1030.3347687820199,730.2567891762718
34.1245,5.2607,734.68,1030.3279961280896,729.3510179646333
34.1248,5.2578,733.801,1030.3246133999126,728.4799279244426
34.1258,5.2598,732.899,1030.3210170408456,727.5860410633331
34.1236,5.2701,732.01,1030.3138456232173,726.7050335121681
34.1231,5.2702,731.102,1030.309297612783,725.8051929247988
34.1235,5.2707,730.271,1030.3057548561276,724.981656991933
34.1246,5.2753,729.318,1030.3016543929982,724.037212851387
34.1209,5.285,728.422,1030.293351100385,723.1492530624228
34.1228,5.2895,727.624,1030.290599925792,722.3584106825394
34.122,5.296,726.656,1030.284679892442,721.3990890712125
34.1201,5.2956,725.847,1030.2795495813077,720.5973385851387
34.1204,5.2937,724.945,1030.2759276468219,719.7034178340845
34.1206,5.2943,724.084,1030.272077139225,718.8501262588546
34.1201,5.2972,723.141,1030.2669921197837,717.9155648008126
34.1202,5.3041,722.44,1030.262943799927,717.2208350560833
34.1194,5.3052,721.577,1030.2582301301952,716.3655511690182
34.1205,5.3079,720.743,1030.2549276400996,715.5390046484922
34.1178,5.3132,719.97,1030.248563715532,714.7729100347647
34.1184,5.3138,719.268,1030.245752957839,714.0771787155263
34.1181,5.3157,718.481,1030.2416712866395,713.2972036560702
34.1184,5.3153,717.774,1030.2387364735275,712.59651200297
34.1183,5.3156,717.013,1030.2351463072373,711.8422995361061
34.1178,5.3193,716.338,1030.2311754801347,711.1733177254151
34.116,5.325,715.51,1030.2252144671995,710.3526970972488
34.1164,5.3241,714.787,1030.222352687869,709.636138029612
34.1175,5.3262,714.014,1030.2194090036412,708.8700216605758
34.1168,5.3304,713.193,1030.21454728582,708.0563296433796
34.1161,5.3315,712.438,1030.2104045518302,707.3080473275139
34.116,5.332,711.697,1030.2068785110835,706.5736378258492
34.1158,5.3344,710.92,1030.202853399572,705.8035457231509
34.1156,5.3349,710.224,1030.1994539023158,705.11373106949
34.1157,5.3364,709.533,1030.1961783529746,704.4288697159833
34.1159,5.3392,708.884,1030.1929977505392,703.7856331913007
34.1148,5.3393,708.321,1030.1895508379866,703.2276313269607
34.1136,5.3442,707.72,1030.185204691632,702.6319651613136
34.1144,5.3438,707.205,1030.1835387403253,702.1215343931857
34.1139,5.3456,706.615,1030.1802113754047,701.5367675063802
34.1173,5.3459,706.052,1030.1802772819362,700.978759603947
34.1129,5.3526,705.565,1030.1736910008367,700.4960766041319
34.1126,5.3542,705.028,1030.1707896265762,699.9638355285075
34.1133,5.3562,704.515,1030.1687303643955,699.4553804904198
34.1135,5.3582,704.032,1030.1664146175135,698.976658528059
34.1142,5.3621,703.562,1030.1642950490318,698.5108203631562
34.1136,5.3629,703.139,1030.1617855967045,698.091565121915
34.1135,5.3655,702.722,1030.159453867996,697.6782559355911
34.1133,5.3656,702.357,1030.1576180928953,697.3164858292545
34.1122,5.3734,701.935,1030.1537748454139,696.8982193322533
34.1117,5.3764,701.627,1030.151571477881,696.592943727153
34.1117,5.3756,701.281,1030.1501012791643,696.2500037138177
34.1108,5.3796,700.805,1030.1466818576675,695.7782124815758
34.1111,5.3813,700.519,1030.145383628534,695.4947407638626
34.1112,5.3841,700.112,1030.1432275187854,695.0913380373203
34.1102,5.3916,699.727,1030.1396712226533,694.7097401427782
34.1098,5.3941,699.417,1030.137604633308,694.4024789911222
34.1112,5.3915,699.131,1030.1377527993118,694.1190053966536
34.1092,5.3947,698.751,1030.1340137993595,693.7423615609863
